HJD	MAG	MER_2	GRADE
2563.6468	10.059	0.043	B
2566.68363	10.132	0.038	B
2579.5815	10.1	0.042	B
2601.61311	10.151	0.046	B
2628.59051	10.001	0.045	B
2892.75738	10.073	0.041	B
2895.77932	10.097	0.043	B
2897.7955	10.072	0.042	B
2902.72666	10.096	0.039	B
2915.6192	10.055	0.046	B
2916.71094	10.097	0.039	B
2923.68377	10.056	0.043	B
2939.55213	10.052	0.044	B
2944.57226	10.09	0.039	B
2948.61029	10.067	0.05	B
2971.52097	10.032	0.039	B
3130.90294	10.021	0.044	B
3182.88174	10.091	0.042	B
3366.63514	10.095	0.043	B
3517.91387	10.12	0.037	B
3554.88754	10.087	0.036	B
3576.84586	10.088	0.045	B
3600.84907	10.104	0.039	B
3617.71422	10.067	0.038	B
3632.75337	10.285	0.039	B
3727.63436	10.074	0.041	B
3734.61544	10.11	0.04	B
3748.59242	10.123	0.039	B
3752.5835	10.061	0.038	B
3761.55241	10.377	0.038	B
3764.54208	10.164	0.039	B
3767.5359	10.078	0.037	B
3774.53813	10.086	0.037	B
3777.52547	10.1	0.037	B
3868.92079	10.105	0.038	B
3887.93544	10.06	0.039	B
3901.89048	10.067	0.041	B
4084.55175	10.684	0.04	B
4232.90424	10.084	0.051	B
4247.88522	10.107	0.049	B
4258.8846	10.098	0.051	B
4290.84027	10.072	0.044	B
4292.89049	10.093	0.042	B
4300.80563	10.08	0.042	B
4302.87852	10.098	0.045	B
4308.79147	10.076	0.04	B
4310.80761	10.091	0.046	B
4316.73675	10.093	0.048	B
4340.75763	10.101	0.049	B
4344.76981	10.09	0.045	B
4387.73086	10.086	0.05	B
4393.6582	10.098	0.04	B
4406.65635	10.089	0.036	B
4411.64948	10.072	0.037	B
4509.52537	10.098	0.041	B
4595.89906	10.078	0.043	B
4602.90945	10.118	0.042	B
4651.84935	10.076	0.042	B
4770.58912	10.264	0.043	B
4828.62366	10.099	0.042	B
4837.57706	10.077	0.044	B
4845.58898	10.113	0.042	B
4851.58052	10.157	0.044	B
4871.52849	10.04	0.039	B
4946.9148	10.142	0.043	B
4969.88541	10.148	0.041	B
4973.87854	10.107	0.047	B
4985.88282	10.134	0.041	B
4992.87257	10.121	0.044	B
5022.79166	10.055	0.043	B
5024.84059	10.12	0.043	B
5043.81835	10.116	0.045	B
5048.69429	10.174	0.043	B
5063.76056	10.072	0.048	B
5075.69941	10.115	0.048	B
5082.77318	10.138	0.045	B
5084.767	10.147	0.04	B
5089.71289	10.168	0.041	B
5105.62763	10.142	0.043	B
5122.63587	10.1	0.049	B
5141.79915	10.135	0.041	B
5157.65939	10.448	0.044	B
5163.61493	10.081	0.044	B
5165.66787	10.407	0.044	B
1868.6018	10.123	0.033	B
1872.57368	10.05	0.033	B
1874.59228	10.115	0.032	B
1875.5884	10.095	0.034	B
1876.58921	10.091	0.035	B
1877.59143	10.144	0.033	B
1880.57128	10.082	0.034	B
1903.5532	10.046	0.031	B
1905.56556	10.324	0.031	B
1914.5277	10.131	0.036	B
1952.5198	10.096	0.041	B
1955.53214	10.137	0.037	B
2053.90326	10.058	0.036	B
2055.90951	10.045	0.037	B
2057.91075	10.133	0.033	B
2067.8928	10.089	0.032	B
2068.89678	10.087	0.042	B
2069.88949	10.075	0.034	B
2070.89577	10.043	0.032	B
2087.91202	10.094	0.047	B
2095.87083	10.039	0.033	B
2103.79911	10.089	0.035	B
2135.80023	10.147	0.043	B
2164.73559	10.093	0.048	B
2221.61732	10.069	0.049	B
2249.5794	10.089	0.041	B
2262.55979	10.038	0.047	B
2465.86653	10.092	0.039	B
2489.92164	10.118	0.042	B
2495.78201	10.108	0.046	B
2498.80679	10.173	0.041	B
2499.80287	10.059	0.043	B
2502.80139	10.499	0.043	B
2508.75291	10.049	0.036	B
2511.71358	10.099	0.049	B
2529.72135	10.094	0.042	B
2539.65787	10.063	0.045	B
2540.7893	10.044	0.041	B
2553.64108	10.103	0.039	B
2554.71466	10.069	0.046	B
2624.63079	10.204	0.039	B
2638.57749	10.085	0.044	B
2816.94279	10.137	0.041	B
2871.87259	10.118	0.04	B
2929.70804	10.019	0.042	B
2968.69625	10.058	0.049	B
2971.53434	10.046	0.04	B
3011.67703	10.025	0.04	B
3191.86459	10.093	0.039	B
3211.94022	10.047	0.035	B
3355.72614	10.041	0.032	B
3366.70512	10.085	0.043	B
3522.9245	10.026	0.039	B
3541.90812	10.153	0.045	B
3563.89699	10.107	0.048	B
3615.83604	10.077	0.043	B
3632.79323	10.135	0.044	B
3648.69855	10.534	0.043	B
3662.7844	10.108	0.039	B
3734.66791	10.134	0.041	B
3758.58141	10.05	0.037	B
3760.64966	10.028	0.038	B
3776.59769	10.08	0.037	B
3783.55595	10.058	0.041	B
3802.52586	10.093	0.037	B
3806.50001	10.077	0.041	B
3892.90168	10.079	0.048	B
3912.94518	10.061	0.033	B
4145.55463	10.127	0.044	B
4160.56078	10.081	0.049	B
4228.92223	10.098	0.033	B
4298.89166	10.055	0.043	B
4308.8508	10.06	0.038	B
4311.82305	10.065	0.046	B
4343.8347	10.087	0.047	B
4348.81282	10.059	0.043	B
4351.75815	10.061	0.039	B
4453.64761	10.06	0.042	B
4478.57667	10.083	0.049	B
4508.57846	10.075	0.043	B
4510.59088	10.077	0.039	B
4682.88157	10.101	0.044	B
4715.82311	10.094	0.05	B
4824.72617	10.071	0.039	B
4845.60726	10.128	0.042	B
4851.5973	10.106	0.045	B
4872.57892	10.08	0.038	B
4902.50498	10.019	0.045	B
4994.91934	10.125	0.04	B
5014.84924	10.04	0.047	B
5018.90431	10.11	0.041	B
5021.91115	10.064	0.042	B
5024.85487	10.111	0.042	B
5039.7959	10.233	0.041	B
5042.83494	10.126	0.05	B
5072.78545	10.189	0.043	B
5075.77901	10.099	0.043	B
5082.84224	10.104	0.045	B
5097.77262	10.148	0.041	B
5110.67423	10.063	0.046	B
5128.66259	10.146	0.042	B
5164.70204	10.082	0.042	B
